,year,date,Average_temperature,Average_humidity,Average_dewpoint,Average_barometer,Average_windspeed,Average_gustspeed,Average_direction,Rainfall_for_month,Rainfall_for_year,Maximum_rain_per_minute,Maximum_temperature,Minimum_temperature,Minimum_pressure,Maximum_pressure,Maximum_windspeed,Maximum_gust_speed,Maximum_humidity,Minimum_humidity,Maximum_heat_index
1307,2007,Jul 16,66.0,47,41.8,29.831,1.1,2.0,265,1.320,6.734,0.000,83.2,45.2,29.6,29.9,17.0,21.0,84,16,80.7
1308,2007,Jul 17,66.7,47,43.4,29.773,3.6,5.7,254,1.470,6.884,0.010,84.9,48.6,29.5,29.9,24.0,31.0,75,19,82.1
1309,2007,Jul 18,72.6,37,43.9,29.689,4.9,7.6,245,1.470,6.884,0.000,82.4,63.2,29.6,29.8,21.0,26.0,60,22,80.3
1310,2007,Jul 19,65.9,64,52.9,29.774,1.6,3.1,122,1.470,6.884,0.000,79.2,52.0,29.6,29.9,13.0,20.0,83,46,80.1
1311,2007,Jul 20,66.5,59,49.3,29.780,1.4,2.6,164,1.470,6.884,0.000,80.5,50.2,29.7,29.9,13.0,17.0,93,27,79.6
1312,2007,Jul 21,68.1,51,46.6,29.781,1.4,2.5,313,1.470,6.884,0.000,83.8,51.3,29.7,29.8,20.0,25.0,86,23,81.6
1313,2007,Jul 22,70.8,41,42.3,29.841,1.8,3.8,117,1.470,6.884,0.000,87.6,49.4,29.6,29.9,15.0,21.0,76,18,84.1
1314,2007,Jul 23,69.1,47,45.8,29.851,1.2,3.0,152,1.470,6.884,0.000,82.0,50.8,29.7,29.9,14.0,17.0,80,21,80.2
1315,2007,Jul 24,69.9,44,44.3,29.725,1.7,3.1,167,1.470,6.884,0.000,82.8,51.0,29.5,29.9,14.0,20.0,82,21,80.8
1316,2007,Jul 25,66.5,53,47.2,29.680,2.5,4.3,267,1.550,6.964,0.010,86.1,57.5,29.5,29.8,23.0,32.0,85,21,83.0
1317,2007,Jul 26,62.2,68,51.0,29.852,1.5,2.5,208,1.590,7.004,0.010,73.5,55.4,29.7,29.9,17.0,21.0,91,45,79.1
1318,2007,Jul 27,60.2,86,55.9,29.896,1.0,1.8,2,1.650,7.064,0.010,68.8,55.0,29.8,29.9,10.0,12.0,95,66,75.1
1319,2007,Jul 28,60.9,79,54.0,29.872,0.8,1.7,283,1.730,7.144,0.010,71.3,52.9,29.8,29.9,22.0,26.0,95,46,77.3
1320,2007,Jul 29,60.6,74,51.5,29.865,1.1,2.1,331,1.800,7.214,0.010,74.6,46.8,29.8,29.9,17.0,22.0,95,45,77.6
1321,2007,Jul 30,60.3,73,50.6,29.840,0.8,1.6,320,1.860,7.274,0.010,76.7,45.5,29.6,29.9,13.0,16.0,94,35,78.1
1322,2007,Jul 31,63.8,64,49.5,29.787,0.5,1.3,32,1.900,7.324,0.010,79.2,45.4,29.5,30.0,9.0,13.0,94,26,79.5
1323,2007,Average and,64.8,55,45.3,29.83,1.9,3.3,259,0.07,7.32,0.05,90.7,42.8,95,5,30.31,29.45,34.5,50.6,86.5
1324,2007,Aug 1,63.9,65,49.9,29.881,1.5,2.9,339,0.042,7.365,0.010,79.4,48.8,29.7,30.0,17.0,26.0,92,30,79.1
1325,2007,Aug 2,60.6,81,54.4,29.960,0.9,1.8,165,0.062,7.385,0.010,70.8,53.2,29.9,30.0,9.0,12.0,95,56,76.8
1326,2007,Aug 3,64.6,70,53.5,29.838,3.6,5.3,243,0.082,7.405,0.010,78.5,53.5,29.7,30.0,21.0,26.0,96,36,79.1
1327,2007,Aug 4,66.6,63,52.6,29.739,3.9,5.8,251,0.092,7.415,0.010,77.9,55.4,29.6,29.8,22.0,25.0,90,37,79.1
1328,2007,Aug 5,63.1,68,49.9,29.818,1.3,2.4,272,0.102,7.425,0.010,80.3,49.8,29.6,30.0,14.0,17.0,93,27,79.4
1329,2007,Aug 6,65.2,61,50.2,29.701,4.3,6.5,250,0.312,7.635,0.040,74.6,55.6,29.6,29.8,17.0,22.0,93,37,78.7
1330,2007,Aug 7,58.3,77,50.6,29.778,1.4,2.2,235,0.462,7.785,0.010,73.0,50.2,29.7,29.9,14.0,20.0,92,45,77.4
1331,2007,Aug 8,65.5,47,42.4,29.773,3.7,5.9,247,0.472,7.795,0.010,79.8,50.2,29.5,29.9,21.0,29.0,91,19,78.9
1332,2007,Aug 9,63.8,47,40.0,29.881,2.2,3.6,206,0.472,7.795,0.000,81.1,44.8,29.6,30.0,18.0,21.0,76,16,79.3
1333,2007,Aug 10,67.5,43,40.6,29.784,5.9,8.6,238,0.472,7.795,0.000,83.6,49.4,29.6,29.9,25.0,30.0,80,15,80.9
1334,2007,Aug 11,65.1,42,38.1,29.911,1.7,3.2,178,0.472,7.795,0.000,81.8,44.2,29.5,30.2,13.0,18.0,76,15,79.6
1335,2007,Aug 12,66.1,49,44.4,29.985,1.2,2.3,231,0.472,7.795,0.000,82.9,48.8,29.7,30.2,12.0,16.0,77,20,80.6
1336,2007,Aug 13,69.0,46,44.2,29.927,1.5,2.5,274,0.472,7.795,0.000,87.2,49.1,29.6,30.2,28.0,33.0,83,18,83.9
1337,2007,Aug 14,64.1,60,47.8,29.838,2.7,4.2,263,0.532,7.855,0.010,82.8,53.5,29.6,29.9,21.0,28.0,89,24,80.7
1338,2007,Aug 15,60.0,77,51.9,29.892,1.5,2.5,292,0.642,7.965,0.010,73.2,51.9,29.8,30.0,17.0,24.0,94,38,77.2
1339,2007,Aug 16,63.5,62,48.2,29.931,1.4,2.7,156,0.642,7.965,0.000,78.1,46.2,29.8,30.0,12.0,18.0,92,28,78.4
1340,2007,Aug 17,64.5,59,47.4,29.816,3.2,5.0,248,0.642,7.965,0.000,81.6,49.1,29.7,29.9,29.0,37.0,94,26,80.0
1341,2007,Aug 18,66.4,56,48.3,29.706,4.6,7.1,247,0.932,8.255,0.060,80.0,54.7,29.6,29.8,18.0,29.0,93,27,79.1
1342,2007,Aug 19,64.3,61,47.7,29.765,3.5,5.5,243,0.932,8.255,0.000,80.7,49.1,29.6,29.9,24.0,39.0,94,24,79.4
1343,2007,Aug 20,69.9,31,34.3,29.685,4.0,6.7,249,0.932,8.255,0.000,83.0,52.8,29.5,30.0,26.0,29.0,75,12,80.4
1344,2007,Aug 21,67.7,31,31.8,29.737,4.6,6.5,229,0.932,8.255,0.000,85.7,44.5,29.5,30.0,23.0,28.0,65,12,82.4
1345,2007,Aug 22,62.5,51,42.8,29.677,1.2,2.6,164,0.942,8.265,0.010,78.8,44.5,29.5,29.8,13.0,17.0,82,25,78.5
1346,2007,Aug 23,57.3,68,46.3,29.724,1.9,3.8,353,0.952,8.275,0.010,68.4,50.1,29.4,29.9,18.0,26.0,87,50,78.7
1347,2007,Aug 24,62.0,46,36.2,29.785,4.9,8.2,264,1.012,8.335,0.010,76.5,49.5,29.7,29.9,23.0,26.0,90,11,79.1
1348,2007,Aug 25,64.6,46,34.4,29.807,3.5,6.0,270,1.012,8.335,0.000,83.8,42.2,29.7,29.9,23.0,32.0,92,8,81.0
1349,2007,Aug 26,63.6,40,35.1,29.776,2.6,4.3,238,1.022,8.345,0.010,84.0,43.6,29.6,29.9,26.0,33.0,69,12,81.1
1350,2007,Aug 27,63.7,54,44.9,29.710,4.0,6.5,247,1.062,8.385,0.010,75.8,52.2,29.5,29.8,21.0,31.0,85,28,78.4
1351,2007,Aug 28,61.0,63,45.8,29.863,2.6,4.7,274,1.312,8.635,0.010,76.3,46.4,29.6,30.0,26.0,32.0,94,22,79.1
1352,2007,Aug 29,56.7,79,49.5,30.117,1.5,2.7,247,1.692,9.015,0.010,72.0,43.8,30.0,30.2,12.0,16.0,96,51,77.5
1353,2007,Aug 30,60.5,58,42.4,30.087,0.7,1.8,219,1.692,9.015,0.000,77.3,42.3,29.8,30.2,13.0,17.0,94,21,79.0
1354,2007,Aug 31,61.0,58,44.6,29.957,1.9,3.2,290,1.700,9.065,0.010,81.8,44.3,29.6,30.1,30.0,37.0,89,20,80.1
1355,2007,Average and,63.6,57,44.8,29.81,2.7,4.4,248,0.07,9.06,0.06,87.2,42.2,96,8,30.24,29.45,29.9,39.1,83.9
1356,2007,Sep 1,62.9,53,44.3,29.927,2.2,3.6,229,0.000,9.065,0.000,76.5,50.1,29.8,30.1,15.0,18.0,78,28,79.1
1357,2007,Sep 2,61.8,53,41.9,29.992,1.8,3.0,252,0.000,9.065,0.000,79.0,46.5,29.8,30.2,22.0,26.0,83,23,79.1
1358,2007,Sep 3,58.3,65,45.9,29.943,1.9,3.3,273,0.100,9.165,0.010,76.9,47.6,29.7,30.0,30.0,38.0,83,26,78.8
1359,2007,Sep 4,60.1,62,45.4,29.792,1.0,1.8,265,0.140,9.203,0.010,76.3,45.5,29.6,30.0,18.0,22.0,88,28,78.7
1360,2007,Sep 5,61.2,62,46.1,29.669,3.8,6.2,242,0.180,9.243,0.010,73.2,45.8,29.5,29.7,25.0,33.0,94,35,79.1
1361,2007,Sep 6,58.6,59,41.8,29.743,5.0,8.1,251,0.260,9.323,0.010,69.9,50.2,29.6,29.9,24.0,31.0,94,27,79.1
1362,2007,Sep 7,57.9,52,39.9,29.908,3.0,5.0,188,0.272,9.335,0.010,67.9,41.8,25.9,30.1,20.0,31.0,75,34,79.1
1363,2007,Sep 8,57.1,52,37.4,29.920,2.0,4.3,223,0.272,9.335,0.000,72.7,43.9,29.6,30.1,17.0,26.0,86,19,79.0
1364,2007,Sep 9,50.8,76,43.1,29.964,1.8,3.4,75,0.282,9.345,0.010,63.7,44.2,29.7,30.1,16.0,24.0,94,52,63.7
1365,2007,Sep 10,46.9,83,41.7,30.220,0.7,2.1,67,0.302,9.365,0.010,57.5,38.9,30.0,30.3,8.0,12.0,96,60,57.5
1366,2007,Sep 11,50.9,58,32.5,30.181,0.9,1.9,70,0.322,9.385,0.010,71.3,30.4,30.0,30.4,13.0,17.0,94,21,78.0
1367,2007,Sep 12,57.2,42,30.0,29.915,4.3,6.4,244,0.322,9.385,0.000,76.1,35.2,29.7,30.0,22.0,26.0,81,17,76.3
1368,2007,Sep 13,52.1,56,36.5,29.944,1.3,2.7,19,0.322,9.385,0.000,68.8,38.9,29.8,30.0,15.0,18.0,82,31,79.1
1369,2007,Sep 14,49.3,72,39.7,30.087,1.3,2.6,19,0.322,9.385,0.000,66.1,35.9,30.0,30.2,16.0,22.0,94,40,79.0
1370,2007,Sep 15,61.2,45,36.2,29.929,5.3,8.1,248,0.322,9.385,0.000,77.4,41.9,29.7,30.0,24.0,36.0,89,15,79.0
1371,2007,Sep 16,55.6,59,40.4,29.877,4.1,6.4,245,0.362,9.425,0.010,73.6,41.9,29.7,30.0,28.0,39.0,82,27,79.2
1372,2007,Sep 17,54.3,56,38.1,29.728,5.6,8.4,247,0.372,9.435,0.010,64.2,47.0,29.6,29.9,22.0,26.0,86,27,64.2
1373,2007,Sep 18,53.7,40,28.0,29.867,6.6,9.7,239,0.382,9.445,0.010,65.4,37.8,29.7,30.0,24.0,29.0,70,20,75.6
1374,2007,Sep 19,52.5,49,30.7,29.933,1.7,3.1,170,0.382,9.445,0.000,69.4,33.5,29.8,30.1,15.0,20.0,85,17,76.5
1375,2007,Sep 20,57.9,43,30.9,29.812,7.7,10.9,240,0.382,9.445,0.000,74.5,35.0,29.5,30.0,30.0,36.0,85,17,76.8
1376,2007,Sep 21,63.5,29,28.6,29.735,9.0,13.4,245,0.382,9.445,0.000,76.8,43.9,29.5,30.0,31.0,36.0,68,14,77.1
1377,2007,Sep 22,57.9,47,33.8,29.853,3.7,5.7,224,0.382,9.445,0.000,77.2,37.0,29.6,30.1,24.0,30.0,84,16,78.6
1378,2007,Sep 23,53.6,58,38.7,29.638,4.8,7.4,251,0.402,9.465,0.010,67.1,45.8,29.5,29.7,26.0,32.0,88,38,79.1
1379,2007,Sep 24,43.8,77,36.8,29.901,1.9,3.9,256,0.502,9.565,0.010,51.0,35.8,29.6,30.2,13.0,21.0,92,46,51.0
1380,2007,Sep 25,45.3,46,22.7,30.130,5.6,9.0,251,0.702,9.765,0.010,59.9,30.7,30.0,30.3,26.0,33.0,85,17,59.9
1381,2007,Sep 26,53.5,25,16.8,29.988,10.0,15.5,251,0.701,9.764,0.000,65.9,34.7,29.8,30.1,29.0,34.0,81,13,72.4
1382,2007,Sep 27,51.8,34,22.7,30.057,3.5,5.7,198,0.701,9.764,0.000,62.1,36.5,29.9,30.2,20.0,26.0,63,20,62.1
1383,2007,Sep 28,51.7,43,26.8,29.844,2.7,4.3,243,0.701,9.764,0.000,68.2,33.1,23.7,30.1,22.0,31.0,74,19,76.1
1384,2007,Sep 29,50.9,48,31.2,29.009,5.8,9.0,253,0.701,9.764,0.000,63.4,40.9,23.6,29.8,34.0,38.0,67,28,63.4
1385,2007,Sep 30,46.6,40,21.5,29.040,11.9,17.1,247,0.700,9.784,0.010,60.5,34.9,23.7,30.2,30.0,38.0,84,15,60.5
1386,2007,Average and,54.6,53,35.0,29.83,4.0,6.4,243,0.03,9.78,0.01,79.0,30.4,96,13,30.38,23.65,34.5,39.1,79.2
1387,2007,Oct 1,57.2,27,18.8,29.931,12.7,18.0,245,0.000,9.783,0.000,71.6,34.3,29.6,30.2,31.0,38.0,59,9,76.8
1388,2007,Oct 2,48.8,41,24.1,29.930,11.3,17.4,254,0.031,9.815,0.010,59.3,38.8,27.6,30.0,41.0,59.0,80,20,59.3
1389,2007,Oct 3,56.2,25,20.5,29.775,11.7,16.3,241,0.031,9.815,0.000,67.6,43.1,29.6,29.9,29.0,37.0,40,17,73.7
1390,2007,Oct 4,60.1,25,22.2,29.600,6.4,10.4,242,0.031,9.815,0.000,72.0,42.8,29.5,29.7,24.0,32.0,57,14,74.0
1391,2007,Oct 5,58.4,39,31.9,29.522,5.0,7.5,229,0.031,9.815,0.000,70.7,42.3,26.6,29.6,28.0,36.0,68,20,77.7
1392,2007,Oct 6,57.3,34,26.6,29.390,6.7,10.6,251,0.031,9.815,0.000,74.9,40.4,23.7,29.7,34.0,48.0,59,15,76.5
1393,2007,Oct 7,41.2,31,12.4,29.969,10.2,15.7,253,0.031,9.815,0.000,48.8,34.7,29.7,30.1,23.0,34.0,49,19,48.8
1394,2007,Oct 19,43.3,38,18.8,29.817,15.1,22.4,238,0.031,9.815,0.000,59.5,6.2,23.7,30.2,33.0,45.0,52,20,59.5
1395,2007,Oct 20,50.1,39,23.1,29.376,13.6,19.6,243,0.041,9.825,0.010,64.8,31.9,23.6,29.8,32.0,45.0,92,17,72.4
1396,2007,Oct 21,28.0,66,17.9,30.200,4.4,6.8,329,0.101,9.885,0.010,33.5,17.0,29.5,30.7,20.0,25.0,88,44,33.5
1397,2007,Oct 22,36.1,40,13.1,30.498,10.8,15.8,246,0.110,9.894,0.010,51.0,14.9,30.3,30.7,28.0,36.0,73,21,51.0
1398,2007,Oct 23,49.4,42,25.6,30.333,2.7,4.7,229,0.110,9.894,0.000,63.9,31.0,30.2,30.5,21.0,26.0,72,22,63.9
1399,2007,Oct 24,46.7,41,17.4,30.404,2.6,3.9,246,0.110,9.894,0.000,74.2,23.9,30.0,30.7,17.0,24.0,79,8,73.9
1400,2007,Oct 25,55.8,18,8.6,29.956,4.7,7.1,238,0.110,9.894,0.000,71.3,34.1,29.7,30.1,20.0,28.0,52,7,72.1
1401,2007,Oct 26,39.0,61,25.4,30.188,0.7,1.9,107,0.110,9.894,0.000,57.5,25.0,30.0,30.5,10.0,12.0,92,25,57.5
1402,2007,Oct 27,35.7,84,31.0,30.465,0.9,2.0,40,0.110,9.894,0.000,48.4,28.5,30.3,30.6,9.0,13.0,93,59,48.4
1403,2007,Oct 28,45.0,47,21.8,30.441,4.7,6.8,244,0.120,9.904,0.000,64.3,27.2,30.2,30.6,20.0,28.0,93,14,64.3
1404,2007,Oct 29,43.5,46,20.0,30.334,3.9,5.5,236,0.120,9.904,0.000,63.9,26.6,30.1,30.5,18.0,26.0,77,15,63.9
1405,2007,Oct 30,48.9,40,24.1,29.943,7.8,12.3,251,0.122,9.905,0.000,60.6,31.6,29.8,30.1,25.0,36.0,86,23,60.6
1406,2007,Oct 31,33.0,84,28.3,30.330,0.7,1.6,18,0.220,10.005,0.000,41.3,27.2,30.0,30.4,10.0,17.0,93,47,41.3
1407,2007,Average and,43.5,47,20.9,30.10,5.9,8.9,246,0.22,10.01,0.01,74.9,6.2,93,7,30.72,23.65,34.5,48.3,76.5
1408,2007,Nov 1,46.8,30,17.0,30.060,10.2,15.7,249,0.000,10.004,0.000,55.2,41.2,29.9,30.2,22.0,32.0,48,23,55.2
1409,2007,Nov 2,35.2,50,17.3,30.276,2.6,4.8,220,0.000,10.004,0.000,44.1,20.3,29.9,30.5,20.0,29.0,80,29,44.1
1410,2007,Nov 3,45.8,23,7.0,30.234,12.6,18.5,240,0.000,10.004,0.000,57.2,18.8,30.0,30.4,31.0,48.0,83,14,57.2
1411,2007,Nov 4,51.7,19,9.6,30.022,11.9,18.1,251,0.000,10.004,0.000,62.4,44.5,29.8,30.1,26.0,37.0,26,10,62.4
1412,2007,Nov 5,38.0,51,18.1,30.203,1.6,3.6,239,0.000,10.004,0.000,49.8,20.6,29.9,30.5,12.0,20.0,88,16,49.8
1413,2007,Nov 6,41.4,40,7.8,30.306,5.4,8.7,259,0.000,10.004,0.000,61.8,16.7,30.0,30.5,17.0,26.0,88,8,61.8
1414,2007,Nov 7,50.9,15,3.4,30.023,7.7,12.6,253,0.000,10.004,0.000,61.7,37.2,29.9,30.1,24.0,39.0,24,8,61.7
1415,2007,Nov 8,51.6,17,6.7,29.952,7.4,11.9,250,0.000,10.004,0.000,62.1,40.1,29.8,30.1,24.0,36.0,24,9,62.1
1416,2007,Nov 9,50.5,20,10.2,29.939,5.5,8.5,247,0.000,10.004,0.000,60.9,37.9,29.8,30.2,17.0,24.0,31,12,60.9
1417,2007,Nov 10,47.0,35,20.1,29.818,4.5,6.9,248,0.000,10.004,0.000,61.3,38.6,29.6,29.9,23.0,32.0,48,21,61.3
1418,2007,Nov 11,46.8,39,22.0,29.804,6.3,9.5,264,0.000,10.004,0.000,53.1,32.2,29.6,30.0,28.0,43.0,72,23,53.1
1419,2007,Nov 12,39.7,61,26.3,30.189,3.6,5.9,260,0.000,10.004,0.000,50.7,29.0,29.9,30.3,24.0,34.0,81,38,50.7
1420,2007,Nov 13,50.4,36,23.8,29.792,20.7,27.8,240,0.000,10.004,0.000,59.2,33.7,29.6,29.9,39.0,52.0,69,27,59.2
1421,2007,Nov 14,26.7,69,17.3,30.371,3.2,5.4,55,0.000,10.004,0.000,36.0,13.1,29.9,30.7,13.0,17.0,91,41,36.0
1422,2007,Nov 15,39.0,30,-0.4,30.273,7.3,11.2,259,0.000,10.004,0.000,58.0,10.2,29.9,30.6,28.0,39.0,80,3,58.0
1423,2007,Nov 16,47.9,31,17.9,29.858,12.9,19.0,253,0.000,10.004,0.000,58.6,43.6,29.7,29.9,32.0,45.0,40,16,58.6
1424,2007,Nov 17,46.5,42,24.7,29.891,12.1,16.8,239,0.000,10.004,0.000,52.0,43.5,29.8,29.9,25.0,34.0,51,32,52.0
1425,2007,Nov 18,50.1,29,18.3,29.909,13.0,18.4,244,0.000,10.004,0.000,57.6,45.4,29.8,30.0,36.0,45.0,40,21,57.6
1426,2007,Nov 19,54.2,19,12.5,29.775,9.8,14.6,251,0.000,10.004,0.000,64.2,45.1,29.6,29.9,24.0,34.0,29,11,64.2
1427,2007,Nov 20,37.4,50,15.6,29.832,7.8,11.9,288,0.000,10.004,0.000,54.5,18.8,29.5,30.2,28.0,41.0,88,16,54.5
1428,2007,Nov 21,16.1,79,10.5,30.479,2.6,4.5,37,0.140,10.144,0.000,25.0,5.0,30.2,30.7,9.0,13.0,87,43,25.0
1429,2007,Nov 22,12.1,73,4.6,30.656,0.9,1.7,18,0.192,10.196,0.000,31.0,-1.9,30.4,30.8,7.0,10.0,83,45,31.0
1430,2007,Nov 23,11.3,77,5.2,30.421,1.3,2.4,62,0.192,10.196,0.000,22.5,0.9,30.3,30.5,8.0,12.0,83,61,22.5
1431,2007,Nov 24,21.8,48,2.2,30.344,3.9,6.4,269,0.193,10.197,0.000,41.2,-3.5,30.0,30.6,18.0,26.0,82,22,41.2
1432,2007,Nov 25,35.7,35,8.8,29.992,7.4,11.0,255,0.193,10.197,0.000,46.1,20.3,29.8,30.1,20.0,28.0,71,20,46.1
1433,2007,Nov 26,30.5,43,8.8,30.233,7.6,11.6,259,0.193,10.197,0.000,39.4,15.9,30.0,30.4,24.0,34.0,77,22,39.4
1434,2007,Nov 27,37.4,24,1.2,29.955,10.9,16.3,245,0.193,10.197,0.000,48.0,20.0,29.7,30.3,37.0,54.0,53,10,48.0
1435,2007,Nov 28,23.5,40,0.5,30.262,10.5,16.1,261,0.193,10.197,0.000,32.9,20.0,29.8,30.4,28.0,44.0,85,17,32.9
1436,2007,Nov 29,31.6,28,0.5,30.140,14.1,19.4,240,0.193,10.197,0.000,37.6,25.3,30.0,30.2,32.0,49.0,53,11,37.6
1437,2007,Average and,38.5,40,11.6,30.08,7.8,11.7,250,0.19,10.20,0.01,64.2,-3.5,91,3,30.81,29.53,39.1,54.0,64.2
1438,2007,Dec 1,38.1,60,24.8,29.432,9.4,13.4,249,0.020,10.217,0.000,46.7,28.1,29.2,29.7,32.0,46.0,90,39,46.7
1439,2007,Dec 2,28.7,31,0.3,30.223,14.7,21.5,251,0.020,10.217,0.000,36.2,21.1,29.7,30.5,32.0,49.0,63,12,36.2
1440,2007,Dec 3,44.3,22,7.1,30.236,20.1,28.8,230,0.020,10.217,0.000,49.8,35.8,30.1,30.3,39.0,58.0,39,16,49.8
1441,2007,Dec 4,47.9,28,15.4,30.028,18.2,26.8,255,0.020,10.217,0.000,53.6,43.1,29.9,30.2,39.0,58.0,47,15,53.6
1442,2007,Dec 5,39.4,49,20.3,29.901,8.2,12.7,263,0.020,10.217,0.000,47.9,30.4,29.7,30.0,24.0,36.0,84,27,47.9
1443,2007,Dec 6,33.4,61,20.9,29.834,5.0,7.8,253,0.020,10.217,0.000,37.8,28.2,29.7,29.9,21.0,26.0,88,38,37.8
1444,2007,Dec 7,26.3,89,23.4,29.898,1.5,2.4,38,0.050,10.247,0.000,30.0,20.0,29.8,30.1,9.0,12.0,92,83,30.0
1445,2007,Dec 8,15.7,85,11.8,30.234,2.4,3.8,39,0.051,10.248,0.000,22.4,7.2,30.0,30.4,9.0,12.0,88,79,22.4
1446,2007,Dec 9,19.5,60,7.2,30.339,8.7,12.8,259,0.101,10.298,0.000,31.0,0.5,30.1,30.5,29.0,34.0,89,42,31.0
1447,2007,Dec 10,26.6,51,9.4,30.102,5.8,8.9,251,0.240,10.437,0.000,44.1,17.0,29.8,30.2,21.0,29.0,85,26,44.1
1448,2007,Dec 11,12.7,80,7.5,30.404,1.6,3.0,62,0.240,10.437,0.000,17.0,2.2,30.1,30.6,7.0,12.0,84,68,17.0
1449,2007,Dec 12,22.6,48,4.6,30.289,15.3,21.2,249,0.240,10.437,0.000,32.4,-1.6,30.1,30.6,33.0,49.0,84,28,32.4
1450,2007,Dec 13,20.4,59,7.5,30.241,4.6,7.1,270,0.240,10.437,0.000,31.8,8.1,30.1,30.3,26.0,36.0,83,38,31.8
1451,2007,Dec 14,10.8,79,5.6,30.389,1.2,2.5,46,0.240,10.437,0.000,18.1,-4.3,30.2,30.6,10.0,13.0,84,73,18.1
1452,2007,Dec 15,12.5,48,-5.2,30.480,13.5,19.1,254,0.240,10.437,0.000,25.0,-11.0,30.2,30.7,34.0,51.0,77,25,25.0
1453,2007,Dec 16,28.5,41,7.3,30.191,16.0,22.4,246,0.240,10.437,0.000,34.9,22.6,30.0,30.3,32.0,44.0,56,19,34.9
1454,2007,Dec 17,33.7,38,10.4,29.910,15.9,22.9,250,0.240,10.437,0.000,40.1,29.5,29.7,30.0,30.0,44.0,48,20,40.1
1455,2007,Dec 18,33.2,38,10.1,30.019,13.2,20.0,250,0.240,10.437,0.000,40.1,28.5,29.9,30.1,30.0,45.0,49,26,40.1
1456,2007,Dec 19,33.9,46,15.2,29.899,13.8,20.8,249,0.240,10.437,0.000,38.0,30.1,29.8,29.9,29.0,44.0,54,39,38.0
1457,2007,Dec 20,33.7,52,17.5,29.819,14.7,21.6,255,0.240,10.437,0.000,39.3,25.1,29.6,29.9,38.0,51.0,75,37,39.3
1458,2007,Dec 21,24.7,61,12.6,29.866,3.7,6.1,265,0.240,10.437,0.000,35.0,7.6,29.6,30.3,21.0,29.0,89,36,35.0
1459,2007,Dec 22,17.7,39,-5.6,30.309,10.0,15.7,257,0.240,10.437,0.000,27.3,-1.2,30.0,30.5,34.0,52.0,78,19,27.3
1460,2007,Dec 23,24.1,44,5.1,30.217,16.5,24.1,256,0.240,10.437,0.000,30.1,21.1,29.9,30.4,39.0,58.0,72,32,30.1
1461,2007,Dec 24,33.9,46,15.1,29.998,14.2,19.9,250,0.240,10.437,0.000,43.6,22.4,29.6,30.3,30.0,48.0,67,27,43.6
1462,2007,Dec 25,21.1,66,11.0,30.089,5.5,8.5,19,0.240,10.437,0.000,35.5,7.7,29.6,30.3,17.0,26.0,86,45,35.5
1463,2007,Dec 26,16.8,47,-1.8,30.099,6.7,10.1,260,0.240,10.437,0.000,28.1,0.1,29.9,30.4,21.0,33.0,82,21,28.1
1464,2007,Dec 27,8.2,75,1.9,30.127,1.8,3.3,54,0.240,10.437,0.000,13.6,-7.0,29.9,30.4,9.0,16.0,81,57,13.6
1465,2007,Dec 28,9.0,45,-8.7,30.288,13.7,19.6,253,0.240,10.437,0.000,18.0,-9.1,30.1,30.4,31.0,43.0,77,31,18.0
1466,2007,Dec 29,15.9,49,-0.2,30.078,10.6,15.4,241,0.240,10.437,0.000,20.8,10.7,29.9,30.1,28.0,38.0,68,33,20.8
1467,2007,Dec 30,20.2,54,6.0,29.951,8.5,13.7,269,0.240,10.437,0.000,28.1,13.5,29.7,30.1,23.0,37.0,77,33,28.1
1468,2007,Average and,25.1,53,8.5,30.08,9.8,14.5,252,0.24,10.44,0.01,53.6,-11.0,92,12,30.67,29.17,39.1,57.5,53.6
1469,2008,Jan 1,12.0,34,-12.3,30.924,5.3,7.9,277,0.000,0.000,0.000,24.4,-0.6,30.7,31.2,23.0,33.0,60,20,24.4
1470,2008,Jan 2,15.3,52,0.4,30.800,3.7,5.5,257,0.000,0.000,0.000,24.4,-1.8,29.7,31.2,23.0,33.0,68,42,24.4
1471,2008,Jan 3,26.9,46,8.8,29.662,9.9,11.0,258,0.000,0.000,0.000,41.5,23.9,29.5,29.8,30.0,34.0,46,46,41.5
1472,2008,Jan 4,38.4,49,21.0,29.570,15.7,20.7,251,0.000,0.000,0.000,41.5,35.5,29.4,29.9,36.0,52.0,52,45,41.5
1473,2008,Jan 5,38.0,61,24.9,29.528,13.2,19.0,260,0.100,0.100,0.000,44.6,26.3,29.4,29.7,36.0,56.0,89,40,44.6
1474,2008,Jan 6,29.2,66,18.7,29.711,5.7,8.3,247,0.108,0.108,0.000,35.6,24.2,29.6,29.8,21.0,32.0,87,44,35.6
1475,2008,Jan 7,23.1,58,9.1,29.914,6.1,9.5,269,0.110,0.110,0.000,30.3,17.2,29.7,30.1,16.0,26.0,86,29,30.3
1476,2008,Jan 8,23.2,48,5.8,30.139,13.4,18.3,244,0.110,0.110,0.000,31.8,10.0,29.9,30.3,31.0,43.0,85,31,31.8
1477,2008,Jan 9,29.6,47,11.4,29.832,11.3,16.5,260,0.110,0.110,0.000,34.3,21.0,29.7,30.0,28.0,43.0,68,35,34.3
1478,2008,Jan 10,24.1,42,3.8,30.028,17.2,24.2,249,0.110,0.110,0.000,29.7,17.2,29.9,30.1,39.0,56.0,59,27,29.7
